date,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20
1980-01-22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-01-23,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1980-01-24,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-01-25,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-01-26,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
1980-01-27,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-01-28,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
1980-01-29,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
1980-01-30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-01-31,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
1980-02-01,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
1980-02-02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-02-03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-02-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-02-05,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
1980-02-06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-02-07,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-02-08,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-02-09,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-02-10,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-02-11,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-02-12,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-02-13,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-02-14,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
1980-02-15,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
1980-02-16,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-02-17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1980-02-18,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-02-19,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1980-02-20,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
1980-02-21,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-02-22,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1980-02-23,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
1980-02-24,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
1980-02-25,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
1980-02-26,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
1980-02-27,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
1980-02-28,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
1980-02-29,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
1980-03-01,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
1980-03-02,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
1980-03-03,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
1980-03-04,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.33,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
1980-03-05,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
1980-03-06,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
1980-03-07,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
1980-03-08,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
1980-03-09,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1980-03-10,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
1980-03-11,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
1980-03-12,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
1980-03-13,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.64,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
1980-03-14,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.24,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
1980-03-15,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
1980-03-16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
1980-03-17,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1980-03-18,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1980-03-19,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1980-03-20,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-03-21,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-03-22,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1980-03-23,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
1980-03-24,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
1980-03-25,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
1980-03-26,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10
1980-03-27,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19
1980-03-28,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49
1980-03-29,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
1980-03-30,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77
1980-03-31,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68
1980-04-01,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69
1980-04-02,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08
1980-04-03,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48
1980-04-04,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16
1980-04-05,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97
1980-04-06,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71
1980-04-07,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47
1980-04-08,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09
1980-04-09,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
1980-04-10,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95
1980-04-11,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44
1980-04-12,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28
1980-04-13,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63
1980-04-14,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69
1980-04-15,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69
1980-04-16,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1980-04-17,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
1980-04-18,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
1980-04-19,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21,25.21
1980-04-20,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65
1980-04-21,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17
1980-04-22,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
1980-04-23,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94
1980-04-24,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57
1980-04-25,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28
1980-04-26,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52
1980-04-27,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58
1980-04-28,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58
1980-04-29,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58
1980-04-30,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58
1980-05-01,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20
1980-05-02,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71,25.71
1980-05-03,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79
1980-05-04,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03
1980-05-05,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77
1980-05-06,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64
1980-05-07,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62
1980-05-08,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62
1980-05-09,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47
1980-05-10,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
1980-05-11,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27
1980-05-12,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22
1980-05-13,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22,4.22
1980-05-14,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.47,8.47,8.47,8.47,8.47,8.47,8.47,8.47,8.47,8.47
1980-05-15,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70
1980-05-16,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
1980-05-17,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29
1980-05-18,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1980-05-19,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
1980-05-20,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
1980-05-21,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
1980-05-22,3.26,3.26,3.26,3.26,3.26,3.26,3.26,3.26,3.26,3.25,3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16
1980-05-23,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.16,7.16,7.16,7.16,7.16,7.16,7.16,7.16,7.16,7.16
1980-05-24,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76
1980-05-25,35.40,35.40,35.40,35.40,35.40,35.40,35.40,35.40,35.40,35.39,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.29
1980-05-26,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75
1980-05-27,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.03,8.01,8.01,8.01,8.01,8.01,8.01,8.01,8.01,8.01,8.01
1980-05-28,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24
1980-05-29,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.03,11.03,11.03,11.03,11.03,11.03,11.03,11.03,11.03,11.03
1980-05-30,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.12,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05
1980-05-31,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29
1980-06-01,65.08,65.08,65.08,65.08,65.08,65.08,65.08,65.08,65.08,65.06,64.86,64.86,64.86,64.86,64.86,64.86,64.86,64.86,64.86,64.86
1980-06-02,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.32,81.07,81.07,81.07,81.07,81.07,81.07,81.07,81.07,81.07,81.07
1980-06-03,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.32,81.07,81.07,81.07,81.07,81.07,81.07,81.07,81.07,81.07,81.07
1980-06-04,27.06,27.06,27.06,27.06,27.06,27.06,27.06,27.06,27.06,27.01,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92
1980-06-05,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64
1980-06-06,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.59,3.58,3.58,3.58,3.58,3.58,3.58,3.58,3.58,3.58,3.58
1980-06-07,61.62,61.62,61.62,61.62,61.62,61.62,61.62,61.62,61.62,61.43,61.24,61.24,61.24,61.24,61.24,61.24,61.24,61.24,61.24,61.24
1980-06-08,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.31,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27
1980-06-09,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
1980-06-10,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.48,1.40,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
1980-06-11,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.84,3.65,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54
1980-06-12,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.50,6.19,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01
1980-06-13,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.16,1.10,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07
1980-06-14,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.39,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38
1980-06-15,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28
1980-06-16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.15,12.09,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05
1980-06-17,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.87,2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.86
1980-06-18,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.44,3.43,3.43,3.43,3.43,3.43,3.43,3.43,3.43,3.43,3.43
1980-06-19,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.89,12.82,12.78,12.78,12.78,12.78,12.78,12.78,12.78,12.78,12.78,12.78
1980-06-20,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.23,4.21,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20
1980-06-21,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.84,20.73,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67
1980-06-22,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.44,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42
1980-06-23,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.55,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54
1980-06-24,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.57,5.54,5.52,5.52,5.52,5.52,5.52,5.52,5.52,5.52,5.52,5.52
1980-06-25,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.14,4.12,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11
1980-06-26,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.11,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10
1980-06-27,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.15,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14
1980-06-28,31.75,31.75,31.75,31.75,31.75,31.75,31.75,31.75,31.72,31.54,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44
